259.462280
33.796684
343.429016
184.630402
0.181287
-0.395619
-129.177028
531.507325
177.932383
793.135669
152.001064
1903.331602
-339.414012
7.382774
0.566131
1.144905
-0.951239
-0.673906
283.684937
14.625292
304.685028
257.623169
-0.233744
-1.105607
253.249710
12.510549
280.370880
236.710007
0.787862
-0.197827
-14.004484
4.074009
-1.473604
1.809340
-44.705554
79.651399
-0.542015
-1.500000
12.732236
10.812956
0.507324
-1.500000
-9.710207
3.497154
-7.481856
-22.542967
-2.637704
6.505094
-15.532830
5.333939
-9.393212
-25.972191
-0.854342
-0.568055
-25.675236
2.887093
0.036935
-1.281818
22.551800
81.277795
0.702363
-1.500000
7.882176
9.848006
0.702420
-1.500000
-17.468401
1.256728
-15.801585
-19.516329
-0.393591
-0.944865
-30.900318
6.655796
-20.148774
-38.783129
0.320564
-1.400590
2.009377
0.190000
0.082865
-0.347974
-1.500000
0.280000
0.080000
0.076667
0.038586
0.567317
-1.500000
0.130000
0.040000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
