source_file,F0avg,F0std,F0max,F0min,F0skew,F0kurt,F0tiltavg,F0mseavg,F0tiltstd,F0msestd,F0tiltmax,F0msemax,F0tiltmin,F0msemin,F0tiltskw,F0mseskw,F0tiltku,F0mseku,1F0mean,1F0std,1F0max,1F0min,1F0skw,1F0ku,lastF0avg,lastF0std,lastF0max,lastF0min,lastF0skw,lastF0ku,avgEvoiced,stdEvoiced,skwEvoiced,kurtosisEvoiced,avgtiltEvoiced,stdtiltEvoiced,skwtiltEvoiced,kurtosistiltEvoiced,avgmseEvoiced,stdmseEvoiced,skwmseEvoiced,kurtosismseEvoiced,avg1Evoiced,std1Evoiced,max1Evoiced,min1Evoiced,skw1Evoiced,kurtosis1Evoiced,avglastEvoiced,stdlastEvoiced,maxlastEvoiced,minlastEvoiced,skwlastEvoiced,kurtosislastEvoiced,avgEunvoiced,stdEunvoiced,skwEunvoiced,kurtosisEunvoiced,avgtiltEunvoiced,stdtiltEunvoiced,skwtiltEunvoiced,kurtosistiltEunvoiced,avgmseEunvoiced,stdmseEunvoiced,skwmseEunvoiced,kurtosismseEunvoiced,avg1Eunvoiced,std1Eunvoiced,max1Eunvoiced,min1Eunvoiced,skw1Eunvoiced,kurtosis1Eunvoiced,avglastEunvoiced,stdlastEunvoiced,maxlastEunvoiced,minlastEunvoiced,skwlastEunvoiced,kurtosislastEunvoiced,Vrate,avgdurvoiced,stddurvoiced,skwdurvoiced,kurtosisdurvoiced,maxdurvoiced,mindurvoiced,avgdurunvoiced,stddurunvoiced,skwdurunvoiced,kurtosisdurunvoiced,maxdurunvoiced,mindurunvoiced,avgdurpause,stddurpause,skwdurpause,kurtosisdurpause,maxdurpause,mindurpause,PVU,PU,UVU,VVU,VP,UP
AA08_S2,238.37142944335935,44.01227569580078,342.3794250488281,177.7527618408203,0.8954430210755755,-0.4104550974164844,21.600248603195773,703.8719737388957,395.1973406220824,695.23039860268,789.2186146156455,1601.0702519005592,-334.7557067871082,23.03459917742001,1.2838763978399907,0.3778149963892717,-0.0057124767833194,-1.7990607175651117,254.243896484375,40.67052459716797,338.7333374023437,188.0821228027344,0.3516096759869331,-0.4102517912912997,197.4795837402344,11.71386432647705,241.1996612548828,183.03634643554688,2.433314168207705,6.931349753287465,-14.802206921151411,5.57115798772548,-0.5761343577643614,-0.1107592604159529,-76.09769195682851,54.90032559856713,-0.5389965563495867,-1.298277905534445,13.07465429544312,14.141124973289424,1.0265853566657306,-0.7780968195302451,-12.089174995835648,3.1648548394191187,-7.793549830924494,-19.417881569531005,-0.902388312311713,0.3263054860918331,-12.067963052996651,2.757556673480157,-5.97681528157691,-17.880811853081333,0.0526782819521758,-0.2059158532656089,-25.725927873275573,4.083339072129106,-0.2105907712060373,-0.7703883751822993,188.12714529016424,315.50434248427536,1.285789706061523,-0.0454669216171113,6.70970559236703,6.896845744417153,1.034522810770969,-0.3858402620411669,-31.51439120824893,12.146571177007385,-19.666995749491303,-51.613346052387456,-0.6579316901720166,-1.205001143925032,-23.998824420686383,3.047959587186905,-20.29682534755014,-31.819168870558823,-1.258812626147609,0.994638323827278,2.032520325203252,0.3225,0.2291696969496621,0.8557739555495153,-0.9437041215835472,0.7,0.12,0.072,0.0331058907144937,0.6508643866827314,-0.5901486493686399,0.13,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AA10_S143,90.46589660644533,7.410585403442383,105.52425384521484,68.62088012695312,-1.0157721710006096,1.0864691489728946,-23.17428892238965,26.18650488714884,11.607893885355162,13.497238894807111,-7.539766039167143,37.16655531088576,-35.32584054129552,7.174569448008978,0.4230639033418127,-0.6818884645262172,-1.4999999999999991,-1.5000000000000002,97.26629638671876,2.745641231536865,100.52222442626952,92.097900390625,-0.7613299223321618,-0.5120341725514961,87.79473876953125,7.499819278717041,104.3177490234375,68.62088012695312,-0.7121163191889555,0.5399145135100119,-11.355096899010906,1.2279288564468231,-0.7969257342770206,-0.5916946212006269,20.052350306955404,17.79352397420798,0.0,-2.0,1.8349629601298003,1.7147526396923916,-1.7615532521989376e-16,-2.0,-10.972466939387754,0.5470366490927367,-10.453652760143012,-11.892273056436231,-0.9492863519351404,-0.789480517505988,-11.737726858634058,1.908821063800909,-9.156539102326049,-16.84282453436691,-0.6445651166189006,-0.3939087248952657,-26.805966114400416,3.0529054697405837,0.4407492951443498,-0.4523346172083169,64.85666047655648,25.341041776506422,0.5707594846825064,-1.5,8.389117136360923,8.950819094243851,0.5832741357048222,-1.5,-37.09758963934453,4.032483053059631,-26.43829816099269,-41.70468890678691,1.3271093748577747,1.40655057976008,-22.061929809229856,4.680480397552668,-14.860998595131491,-27.834519107819887,0.3380467329708905,-1.2635544313850309,1.0911074740861977,0.265,0.215,-3.490959992909921e-16,-2.0,0.48,0.05,0.09,0.0374165738677394,-0.3818017741606067,-1.5000000000000002,0.13,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AA09_S30,100.19893646240234,15.574411392211914,161.75515747070312,71.19942474365234,0.8709162813624884,0.8247920882458835,-204.92985909490253,41.40649519197383,202.98815998300623,53.77646724254588,25.318616755825904,162.16241847687536,-640.0773402622776,0.5485645198111924,-0.6916288911447469,1.209343038392776,-0.47630291151681,0.0481274455174731,96.28639221191406,7.652237892150879,114.8867416381836,85.0385971069336,0.6485742538726755,-0.3624718378541627,78.51295471191406,4.428791522979736,87.3470230102539,71.19942474365234,0.47719533775014,0.3315209006657249,-8.402843883094251,1.9970235320570344,-0.6435805406142854,-0.3613503660560997,-34.707610451529625,62.53971934430799,-1.8600286090009757,2.648613994664176,5.966292962895666,10.521313634610992,2.127839191052112,3.27122547743211,-7.915309276874875,1.7255588352484537,-5.045673355749541,-11.935696263888971,-0.0842305286940788,-0.5124027895240935,-6.728266498389321,0.5578641401630658,-5.924437638440887,-7.389984657506345,0.2833715459841366,-1.3861971772730053,-22.46885186372492,2.843130905640266,0.3679730047567006,-0.923668201655878,-79.04411346445873,107.41728807322352,0.7051711492836021,-0.9813585605396752,2.607384892027852,3.619213010425384,1.2659783246718832,0.0157755950254467,-27.693569283455474,0.0,-27.693569283455474,-27.693569283455474,,,-28.11176128525904,5.078505331787736,-17.981594040471567,-34.57495018132574,0.544248770304568,-0.6645314592134852,2.207505518763797,0.2199999999999999,0.2235173371351761,1.3593713953196087,1.150729711070699,0.78,0.04,0.0671428571428571,0.0231234486517694,-0.7597550563661938,0.0803857584056881,0.1,0.02,0.36,0.122678441463853,0.8043067320396987,-0.9999999999999992,0.56,0.25,1.253731343283582,5.361702127659573,0.2338308457711443,0.7661691542288557,0.611111111111111,0.1865079365079365
AA09_S130,114.0775375366211,10.912787437438965,160.28897094726562,88.38372802734375,0.3341902013054569,1.0256010649572538,-2.3666468277349444,64.92562809436266,59.43014146382319,31.850327676797317,70.93713445977822,97.75004212855907,-74.6251282705189,21.800438425325748,0.0263776318124141,-0.4512905232145689,-1.5,-1.4999999999999998,113.51973724365234,9.91441535949707,129.6826934814453,90.8653793334961,0.1299056006968703,-1.0959575918594715,114.71012878417967,13.330204010009766,160.28897094726562,88.38372802734375,0.4335545556597756,1.1893501210877178,-7.074572952702752,1.7784110822424657,-0.9249793972842932,0.2115914376692541,18.682624523013672,17.173197827992137,2.6936298366662767e-16,-2.0,2.3468214112789814,0.8083607352165774,0.0,-2.0,-6.830323237720231,1.8045336593621453,-4.066848453874835,-13.084135432245116,-1.184811770284829,1.4871701942124087,-7.318822667685272,1.7522885051227857,-5.382390766989108,-10.650055315444382,-0.665147024283757,-1.0639873188739004,-22.3792354594408,2.6595844942128606,0.0372598621168142,-0.8508386986173248,-102.92876030024856,37.42667671619376,6.245380122057843e-16,-2.0,6.618565508341525,6.531397652238213,2.0401486552355352e-16,-2.0,-21.36779331731308,0.9722512262135828,-20.25676044691681,-22.973377252259176,-0.4422618121721828,-1.0172532231900049,-23.39067760156852,4.346917762212138,-15.5835169082268,-29.10817859786311,0.5167815364058114,-0.6844241740446448,1.2578616352201255,0.435,0.305,0.0,-2.0,0.74,0.13,0.065,0.005,0.0,-2.0,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AA09_S26,98.1291046142578,14.02713108062744,128.93008422851562,68.25949096679688,-0.3030151889595793,-0.6246839656634275,-85.22756386076556,18.1545193740995,115.93381330861918,21.713158657178628,112.7745284043346,66.09283192219412,-255.04722595214997,0.1477478928350308,0.0095111073398092,1.2836750682667215,-0.9963284699745452,0.1255362431286149,116.89810180664062,8.136590003967285,128.93008422851562,99.44327545166016,-0.868544303620963,0.3093648437724718,75.10968780517578,2.9723868370056152,81.11456298828125,68.25949096679688,-0.540933095714336,0.0518028270039003,-6.99372950473877,0.780504195954062,-0.3740425335666538,-0.7667748281806974,7.723524244629947,36.52504296869313,1.2961824500385415,0.2423548638913901,0.7054601692980821,0.9626728070191024,1.0177122441731428,-0.613220577067406,-6.582002379444322,1.789247195273051,-4.684310591346953,-10.299362352635498,-1.241859570678555,0.3491653825506406,-6.73797177046807,0.6572167721425558,-5.654376624485023,-8.061407575489367,-0.3856955269692567,-0.4902851240770949,-20.506596397833928,3.0051323521513047,0.3741791157719893,-0.4890078785012257,-48.83244844148516,92.44447939934824,0.4813766462786388,-1.2764503584723876,5.217323614103892,3.6854200511806106,0.7367303538525313,-0.729181439123912,-19.70706824546175,2.9037221803293134,-13.868610810594364,-23.025438580403268,0.8422403544737193,-0.2510339457769621,-21.912012817260763,2.782243008541483,-18.057314183565204,-26.530889554159614,-0.0911081802631719,-1.05215143378233,3.399915002124947,0.12125,0.1286893060825179,1.6051963975688672,1.257077561296028,0.43,0.03,0.0757142857142857,0.0255550625999975,-1.109998119455756,0.7049609375000023,0.11,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AA05_S142,250.6039581298828,32.415618896484375,339.3094787597656,182.18423461914065,0.4234190355850383,-0.1846405132819346,-117.9020106304025,254.6599202120144,259.7255430901404,317.15350276135933,288.6156118641729,1126.67776563885,-743.6915172230125,5.195370275238665,-0.9100533669538644,1.8199024423246115,0.7215500311639831,2.3727395896397248,249.83970642089844,2.2796993255615234,254.6964874267578,244.03536987304688,-0.4341988715720785,0.7982208457446602,229.8765106201172,30.896005630493164,301.513671875,182.18423461914065,0.4463337154919755,-0.847072318664698,-18.852079667153923,5.380114856081889,-0.9113388827168258,0.3323418671987239,-80.20848401745022,73.78211676511792,-0.6178832726248039,-0.924204850499078,16.460604044544233,15.421518745943184,0.6935258275614806,-1.205823401100801,-21.320522224740586,10.325671910521718,-7.708115944023234,-35.338684979868475,0.2036130554645877,-1.6396939024704826,-19.968031653331803,6.853874308166681,-12.164362054384814,-34.6647519211205,-0.8241940657345991,-0.5888178552587955,-32.316107145084416,2.700532351297748,0.0047198190704762,-1.4203167163191774,3.261945988341046,169.58791843305605,1.127224740094818,0.2975532858781924,7.052212769093387,12.245380032482306,1.9297542310059008,1.907826861193008,-31.79592568216313,0.0,-31.79592568216313,-31.79592568216313,,,-35.364524042791864,2.000325791781421,-31.57663819822915,-37.65983047214983,0.6767628497486287,-0.9066731417349816,2.93513354857646,0.221,0.1147562634456176,0.5591436546796202,-0.5448522121640211,0.46,0.07,0.053,0.0355105618091294,0.5834008334596524,-1.0018269049965385,0.12,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AA05_S282,241.9272918701172,33.38471221923828,344.3720092773437,159.1866455078125,0.4090214141829193,0.4810484002658404,-35.00725326314097,585.8661678180225,217.341285827834,994.0114623925598,602.1891089046702,3696.775387001915,-410.4258586881449,17.381897594775104,1.6584342840068544,2.497863338899391,3.9033277506931783,5.044976186273729,266.1333312988281,62.40281295776367,344.3720092773437,159.1866455078125,-0.7679694992940247,-1.0277804971812017,202.9913482666016,8.796098709106445,223.83377075195312,193.62716674804688,0.8496740372740362,-0.4461889533241523,-17.4752573128116,5.043623296796588,-0.5641613595612988,0.2789371973950093,-45.85999730296023,109.37868712620092,-1.14458308199875,0.0854369765034328,13.558616149981,16.188139064413892,1.0730510396108497,-0.4451893929674919,-14.601964392538472,8.748529022772422,-4.239615141663377,-34.625064047859524,-0.8920835349352897,-0.363361158663765,-16.714203369006203,1.5742002705011509,-13.394898606367184,-20.43749065276648,0.2075730488799889,-0.6004439445166199,-31.22288818991906,2.5134802350260506,0.1315431691065929,-1.0556130802602608,31.45253923099172,135.77771399332056,0.049611170260939,-0.5498867120563964,2.6096130896776515,3.6986011039533393,1.9574795336908075,2.287640256461347,-27.818191525582264,2.487829302939128,-25.845969775314064,-31.327534056088236,-0.6909199946555142,-1.5,-32.74094987411576,2.3922307805676075,-29.43757849784339,-37.293473618262425,-0.6963953013430448,-0.4774011366680679,1.774479754799161,0.3827272727272727,0.3801456876010208,2.052077642948956,3.429486949460024,1.48,0.04,0.0659999999999999,0.029732137494637,-0.8190780491602146,-0.8393767531377336,0.1,0.01,0.365,0.1049999999999999,0.0,-2.0,0.47,0.26,0.8134116693679092,5.530303030303031,0.1470826580226904,0.8529173419773096,1.048567870485679,0.1808219178082191
AA09_S71,78.9682846069336,8.517382621765137,118.34182739257812,67.18928527832031,1.7579570918411158,5.544020623125844,-191.462628391414,33.77260718260948,188.1548605560469,20.40703346269199,-43.05675382695679,69.06252540329574,-504.73121643066514,20.92115934243049,-0.9161914050910784,1.1438660117033097,-0.8936839028258441,-0.675424222105169,84.16580963134766,11.476840019226074,118.34182739257812,69.3187484741211,1.3943578873506406,2.493658644588046,73.45968627929688,7.263976573944092,86.00546264648438,68.76012420654297,1.1353927990434476,-0.6825197703370396,-12.771150664807235,2.0143644349554104,0.0332849092056909,-0.2760952827529774,-24.049619209522916,30.07530309430537,-0.7039991402649861,-1.4999999999999996,2.183920483830244,0.1903511572798238,0.0276872092965345,-1.5000000000000002,-11.495385076428237,3.0626641404872896,-7.101136784667409,-16.524405516514463,-0.0538059048589032,-1.4342365011500953,-14.405144822961782,1.55665401533537,-11.100071709108516,-17.585284509542113,-0.0951280505354565,0.1516021186619043,-27.367426004336828,3.5326049271143365,1.0173436282741983,0.0134784499953612,-58.07150628490168,66.98569634744774,0.0,-2.0,9.417631865074174,5.387597130720859,2.7261899680015664e-16,-2.0,-29.45028943472778,3.85806840015392,-19.57244259199897,-33.08201842450878,1.365042692169431,1.190953070958925,-25.28456257394588,3.207141454074753,-20.08687916253233,-28.61628580441686,0.6696445643789658,-1.1639961709682027,2.4979184013322238,0.1833333333333333,0.0471404520791031,0.7071067811865467,-1.5000000000000009,0.25,0.15,0.1,0.0199999999999999,-1.058791184067876e-15,-2.0,0.12,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AA05_S202,239.38319396972656,50.01227188110352,341.7085266113281,109.13497924804688,-0.6752075442088641,1.0357115008068298,17.30095164961243,822.5307652215505,54.8129130262794,715.7864428605545,103.67763585127048,1968.888689542667,-38.87518977317497,9.73988501409768,0.6337515827453245,0.6481079261029561,-1.1314461075205444,-0.9349884528248484,283.56988525390625,46.11735153198242,341.7085266113281,166.04391479492188,-0.7222706350232612,0.3573929232390544,117.09510040283205,3.385127544403076,122.50424194335938,109.13497924804688,-0.7589483247501198,-0.0510911781554175,-16.48403516688119,5.763026721955302,-0.560186773120518,-0.3854437919180666,-14.815199236798316,9.4307611176646,0.10032335058806,-1.5000000000000002,28.57060013042188,4.761989820038844,0.70026639282183,-1.4999999999999998,-14.341191469712236,5.874545760920773,-5.738659402094841,-26.06722339602518,-0.5860722981584847,-0.8262029819135952,-17.279986521142064,6.314874835006953,-6.374551674386442,-32.65738777387717,-0.2549659920074994,-0.6597688539791275,-37.14154535079263,2.387045808544676,-0.1369852710245706,-1.0720965231704844,-69.16736200610207,25.37770028302895,-0.3113778591610467,-1.5,4.334614260497751,4.742106751707391,0.692314281421008,-1.4999999999999998,-47.25311226941072,1.914058217688016,-44.81070888617531,-50.16440082310861,-0.375476646934235,-1.3542187716659089,-32.124292704842155,3.983188031085559,-26.04789663694884,-39.523256345808086,-0.4245950957294584,-0.7072206622587598,0.9282178217821784,0.7066666666666667,0.3644478319625762,0.6816386487918558,-1.4999999999999998,1.22,0.41,0.0833333333333333,0.0339934634239518,0.5280049792181885,-1.4999999999999991,0.13,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AA10_S87,82.80664825439453,10.349835395812988,107.27359771728516,66.03799438476562,0.596729007020033,-0.2549577793923872,-37.51674030597022,21.31151696923825,0.2529088829302495,18.65995336805987,-37.26383142303997,39.97147033729812,-37.76964918890047,2.6515636011783803,0.0,0.0,-2.0,-2.0,86.39335632324219,9.175751686096191,107.27359771728516,70.63349914550781,0.6055321018195055,-0.0975363380179397,71.29142761230469,2.611004114151001,75.40823364257812,66.03799438476562,-0.5942967894687397,-0.1904007330509847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8291873963515755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
