source_file,F0avg,F0std,F0max,F0min,F0skew,F0kurt,F0tiltavg,F0mseavg,F0tiltstd,F0msestd,F0tiltmax,F0msemax,F0tiltmin,F0msemin,F0tiltskw,F0mseskw,F0tiltku,F0mseku,1F0mean,1F0std,1F0max,1F0min,1F0skw,1F0ku,lastF0avg,lastF0std,lastF0max,lastF0min,lastF0skw,lastF0ku,avgEvoiced,stdEvoiced,skwEvoiced,kurtosisEvoiced,avgtiltEvoiced,stdtiltEvoiced,skwtiltEvoiced,kurtosistiltEvoiced,avgmseEvoiced,stdmseEvoiced,skwmseEvoiced,kurtosismseEvoiced,avg1Evoiced,std1Evoiced,max1Evoiced,min1Evoiced,skw1Evoiced,kurtosis1Evoiced,avglastEvoiced,stdlastEvoiced,maxlastEvoiced,minlastEvoiced,skwlastEvoiced,kurtosislastEvoiced,avgEunvoiced,stdEunvoiced,skwEunvoiced,kurtosisEunvoiced,avgtiltEunvoiced,stdtiltEunvoiced,skwtiltEunvoiced,kurtosistiltEunvoiced,avgmseEunvoiced,stdmseEunvoiced,skwmseEunvoiced,kurtosismseEunvoiced,avg1Eunvoiced,std1Eunvoiced,max1Eunvoiced,min1Eunvoiced,skw1Eunvoiced,kurtosis1Eunvoiced,avglastEunvoiced,stdlastEunvoiced,maxlastEunvoiced,minlastEunvoiced,skwlastEunvoiced,kurtosislastEunvoiced,Vrate,avgdurvoiced,stddurvoiced,skwdurvoiced,kurtosisdurvoiced,maxdurvoiced,mindurvoiced,avgdurunvoiced,stddurunvoiced,skwdurunvoiced,kurtosisdurunvoiced,maxdurunvoiced,mindurunvoiced,avgdurpause,stddurpause,skwdurpause,kurtosisdurpause,maxdurpause,mindurpause,PVU,PU,UVU,VVU,VP,UP
AA08_S25,223.3409576416016,48.49162292480469,327.7159729003906,112.36993408203124,-0.7117235194804634,-0.0520897980772847,207.10067804773692,847.186520932704,168.1200742526009,730.8414654082246,548.5648785215453,2023.1754876275425,44.50783212435066,50.6699214660094,0.8908580536480815,0.4898606199154043,-0.2570181554815911,-1.2826245932638185,175.89883422851562,17.289642333984375,212.9458923339844,159.85400390625,0.948834827503752,-0.4324629064747647,244.7120819091797,19.82469940185547,286.3347473144531,225.15411376953125,0.9565662394645982,-0.2746710603068911,-15.928305704633162,6.636559842647544,-0.3475902946743459,-0.9402256440468616,-21.277149214926936,37.77088297581115,-0.9529597691504302,-0.4105288565823333,38.02130167656052,30.439757492042315,0.5590778348820544,-1.0022684810970288,-9.929852549452765,1.0470654532687464,-8.438678125786847,-11.470315524446471,0.1709844420878821,-1.267637603322256,-20.951908241811093,9.254987666043805,-7.674009773622155,-35.961465265033084,0.1171937894819105,-1.477760810133715,-23.84378138011534,1.2168210672182398,-0.4235431188117786,-0.916204440756572,-7.869930696226137,48.9657704565488,-0.3582154902893602,-1.4999999999999991,0.7420557290065263,0.2505018160492662,0.2086382446087829,-1.5000000000000002,-20.794003583282528,1.6847708816794051,-18.52822637583121,-23.015702735524165,0.039320391576059,-1.6282264284000827,-24.154535448416148,0.9276781858685322,-23.379148247951832,-25.920644583993784,-1.1598810607176573,-0.1931169772716856,1.6055659620016056,0.3883333333333333,0.1872980393799026,-0.0634286639698395,-0.9745706610417288,0.67,0.09,0.0559999999999999,0.032,0.0351562500000008,-1.5810546875,0.1,0.02,0.225,0.005,0.0,-2.0,0.23,0.22,0.5063765941485371,4.017857142857143,0.1260315078769692,0.8739684921230307,1.725925925925926,0.2488888888888888
AA10_S89,100.36564636230467,25.42952537536621,161.61399841308594,65.64519500732422,0.681832622839343,-0.8515194262124246,-76.57806641585458,19.515263762813586,238.86009145480412,28.01337014994208,526.809964861189,143.14893995173253,-781.9378662109377,0.6453669483470347,-0.7273496261084746,3.201917426525004,2.353334575825049,11.229157802048432,103.02427673339844,6.64871072769165,112.24102783203124,95.16209411621094,0.2016983132533354,-1.523313533016812,138.48049926757812,6.698661804199219,147.4894256591797,126.9270248413086,-0.2304526078939051,-1.3504848380193395,-19.566978634372266,1.984071508488917,-0.5174702386471668,-0.4840019481730884,-43.84537156980109,85.61513963755789,-1.1086886489332926,0.3578811453220059,2.0498879185185235,2.999879151593582,2.2946346395566097,5.579420724670776,-16.030824899083733,1.1380345977638076,-14.892790301319923,-17.16885949684754,4.670200469251063e-15,-2.0,-19.053533874984904,1.2877130735023716,-17.613562948833817,-22.312441344686743,-1.099485694482203,0.6632188960137024,-31.28147037925435,3.588154576812931,0.0761865353085728,-1.2114003483323263,-47.827908975929546,173.46193723838974,-1.2652186948358275,3.3930566896910257,9.059431001425676,11.604584245971346,1.5756902429231472,1.572064771775744,-38.13801715313713,9.021136006973526,-26.489062525694315,-48.19231898127224,0.1574217551787469,-1.8049878204102483,-28.84504702725032,2.9142637107673357,-25.513014488027444,-33.924739814197736,-0.4697949517733313,-1.2521756219086886,2.919052430672505,0.1292307692307692,0.0899967126289825,1.1301215291747393,0.4970779351369301,0.38,0.03,0.078,0.0364142829120662,-0.0131716999675123,-1.129945469311984,0.14,0.02,0.4557142857142857,0.361578173442762,1.1023493859334474,-0.0913456035541244,1.21,0.17,2.19906670908898,5.84249084249084,0.3763919821826281,0.6236080178173719,0.2835784904750422,0.1711598746081505
AA09_S102,85.94355010986328,9.405683517456056,121.80611419677734,66.24219512939453,0.2539363031693566,1.500613346641292,-92.08968838061712,16.492960037154656,110.52124326018202,14.24081840133309,82.14994158063594,43.42953623056825,-290.57199387323243,2.721055098226296,-0.3700103214952279,1.106790948551405,-0.8706862066252907,-0.2789775354546182,94.144775390625,7.742376804351807,110.8414535522461,87.51458740234375,1.2484162496013695,0.0263892206794214,78.01299285888672,13.390055656433104,116.0708465576172,66.24219512939453,1.2333120303848752,0.907631201521426,-10.365961898545187,1.5148228388775975,-0.661216514497162,-0.5203439868316584,8.151362571054669,74.41070938067377,0.994255196842688,0.9612311713848652,1.7546350562621913,2.105798016134824,1.23043530962571,0.4009780464281971,-8.398757440793887,0.7496771813763436,-7.690944028962958,-9.816892146371169,-0.9095679342416816,-0.5912109524815463,-12.974429126024711,1.1709289761565669,-11.709326487143972,-14.518047443094613,-0.161481780205292,-1.7393779943138148,-28.06872669594802,4.139223912676847,0.1047390184870198,-0.8158326106774177,-50.64780373529763,95.41149413220624,0.7587879534270435,-0.9085661157517322,6.779660968409498,4.49794787764258,-0.1402188518364976,-1.7566621232102184,-37.27963034966866,5.204290968973779,-24.897225042177915,-44.45530605853392,0.52466403164095,0.2216652108484309,-29.116053805407347,2.8528235085326457,-24.78750471104454,-33.34465323741305,-0.0904973356644588,-1.394883777474894,2.16710811461594,0.1166666666666666,0.076157731058639,1.626321565611225,1.7807944686660493,0.31,0.05,0.1175,0.0129903810567665,1.154700538379254,-0.6666666666666621,0.14,0.11,0.3316666666666666,0.136554832291729,0.3510591632721456,-1.3421818465937032,0.54,0.16,1.416370106761566,2.822695035460993,0.5017793594306049,0.498220640569395,0.3517587939698492,0.3542713567839196
AA05_S300,239.0770721435547,32.922454833984375,313.2233581542969,106.06201171875,-1.4360187929997863,4.875848739987171,220.56862394301405,287.70934274947086,395.3884224630708,262.7666340246242,1130.1055797974516,730.6916180546718,-42.92615605369533,39.85259097493008,1.62657400493536,0.8138055090010632,1.0769907159543832,-1.1222928690000882,244.4086456298828,16.185279846191406,289.7137756347656,208.6850433349609,0.0899353247135701,0.0521430414909049,184.0345916748047,64.56254577636719,267.471435546875,106.06201171875,-0.1445612368931772,-1.858847915028771,-18.95113715910241,3.9889487651291553,-0.6813640397871786,0.1740373554784819,-24.51221353421361,27.065798193217823,-1.401685320000416,0.3947312624667489,15.973176897369534,19.870597240562034,1.6127918730892088,0.8854951665755371,-14.280144630887293,3.0750535009662983,-7.866206156080866,-22.073264765521373,-0.4243575598562734,0.080564319720334,-25.063382313476108,3.5675898278196168,-18.31029459220531,-32.438288036079165,-0.33134168756898,-0.4200228327856781,-34.014600136957434,2.6747604911729392,0.2020208688572444,-1.1773990078655463,-63.8267953734997,68.24491197820178,-0.0327401412904321,-1.558488659076027,6.636831979456262,8.775266333002081,0.7585349995356033,-1.3376745039568767,-33.14758320165687,1.248115663153668,-31.69934505047014,-35.106384823524586,-0.2376006946330493,-1.6231542315682583,-41.886633564257295,1.0763010432014977,-40.163745480180495,-43.51709725132193,0.1944005217996722,-1.2063420781119103,1.8337408312958436,0.3766666666666666,0.18891503087073,0.0509617404549574,-1.9157923121420453,0.6,0.17,0.085,0.0309569593683445,-0.2022443319035893,-1.2208695652173922,0.13,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AA08_S248,235.55621337890625,38.15447616577149,336.1635437011719,169.52305603027344,0.5049174144541928,-0.5375635254472737,-312.7753489784168,211.75751055552135,706.9000303654749,254.2990857523961,356.4932573464872,910.1148649531692,-2269.2829895019568,36.28880049153186,-1.985168010412664,1.9616113455579631,2.9995604499668858,2.775547108722293,203.94630432128903,43.153350830078125,336.1635437011719,169.52305603027344,1.5416315227037172,1.49869446796352,218.6647186279297,18.216642379760746,246.9513702392578,183.7262115478516,-0.4078487043394889,-0.4600723688010384,-14.05939684548383,3.971340470305392,-0.8826288140938009,-0.2109084973286698,-43.03365195711721,42.29516413775206,-0.8858209876118914,-0.5912082806473387,15.217872630381688,14.512473655915745,0.4326384280345345,-1.3372992984646577,-9.484443614875715,3.280065389720789,-5.477244362845445,-15.44463657885706,-0.4686581441083459,-1.354735086128117,-14.54323424728172,0.1034574567374218,-14.439776790544297,-14.64669170401914,0.0,-2.0,-30.1125557628319,3.4030684845878065,0.4912011571710839,-0.687866030318959,-120.41842399618224,100.41079395473167,0.0101060572514176,-1.8993854973574429,4.763478810325842,1.4395938155979346,-0.1836157197027433,-1.0498521142391937,-30.092587523788417,2.280306431977096,-26.605216042716584,-33.92848349441629,-0.1412488691497055,-0.8880649420320852,-28.622960151922324,5.615941257346359,-19.6589921828406,-34.874577494333124,0.3472778914423761,-1.4571517988303415,3.0303030303030303,0.2266666666666666,0.1577621275493231,0.529202391822419,-1.0719403698979588,0.49,0.03,0.0488888888888889,0.0428030228539071,0.9436094797099202,-0.3727359580357605,0.14,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AA08_S239,253.29315185546875,45.939754486083984,338.1244812011719,77.53323364257812,-1.4021079846033606,4.562678288659009,-159.63331547654067,250.3665426185507,468.9953204319471,470.04054182847074,379.6980397841507,1679.5518735046412,-1370.6376647949253,0.556361612089669,-1.5044612300925264,2.490340647826491,1.4390724496924063,4.803795054996908,252.96774291992188,20.29705810546875,323.5238647460937,214.1322784423828,1.3603392403324024,2.846387371307248,82.42369842529297,5.073515892028809,92.45828247070312,77.53323364257812,1.0191693327356233,-0.2028311477339452,-13.840875583613462,3.9305477767827615,-0.4812484419028168,-0.2211675117888183,-88.81254713914679,81.03887872231142,0.0081034733886853,-1.6779541926545216,8.333000984419607,7.592857303919732,0.2087893407464481,-1.7163996356575932,-10.77075489494048,4.242608203244285,-5.677215892915855,-22.931778145798305,-1.5251190219333914,1.808373548130356,-9.199700083666045,1.016419229580706,-7.503369626534193,-10.573865384856798,0.3945011931109612,-1.3942848988406389,-27.0243230521611,3.683154012902452,-0.2077545588694141,-1.34272119823929,102.61481459927208,295.9132593893378,0.846519487576769,-0.7458518640888516,3.080450150484203,4.864536427496427,1.8278752766154616,1.9773745023543563,-31.547742828184447,12.82433883941777,-16.84715437652171,-47.494266212849006,-0.1473646005361543,-1.7790386792215007,-27.539301648295755,3.6517853999563057,-22.801394914108567,-31.70176411336311,0.0165234278189771,-1.6726079791075268,3.668378576669112,0.158,0.0856504524214554,0.4173336982453196,-0.0541646995025488,0.34,0.03,0.0659999999999999,0.0300665927567458,0.1880780872773974,-0.9408724254052788,0.12,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AA09_S226,110.44314575195312,30.8298397064209,190.90994262695312,65.69558715820312,0.9141009446052212,0.5675561309734909,-131.22937401128533,25.793617207123013,143.25083141751833,10.754510801827731,69.5084635416685,41.94110218359525,-377.2605351039333,11.99922227197737,-0.5071881071867671,0.2581648593938581,-0.9044862418648308,-1.352708222371558,149.4324493408203,4.38617467880249,155.97650146484375,140.85911560058594,-0.4583749021627272,-0.4590471581793562,75.15167236328125,4.192561626434326,85.07849884033203,68.84370422363281,0.6104351564895494,0.173592812921532,-10.622092767438556,3.811912009108044,-0.3504355725252507,-0.7875001422098379,-121.8413640656721,111.0482833675203,-0.1872217691700841,-1.5137094876079356,6.904197929659257,8.12892564758633,1.1066274102205236,-0.3530829272556004,-8.414020297432486,3.561784249696984,-4.990125941155711,-14.460612040006176,-0.6036731574416354,-1.196752817096886,-10.104556243214828,4.902195293655657,-5.309256234138116,-23.481607646091945,-1.357608244750576,0.811070220584591,-21.94505970336945,4.888172531893873,-0.1979071865874381,-1.5348285354988538,255.3455073601675,584.0012636210229,1.147813392732283,-0.6721576931839803,14.401161983272807,15.633302529907676,0.4184530482467158,-1.4631089683227505,-17.58887577803487,6.329246647573237,-11.259629130461631,-23.918122425608107,-9.52824816947093e-16,-2.0,-20.72737453767095,0.1971411150712398,-20.53023342259971,-20.92451565274219,0.0,-2.0,2.3103581055063533,0.17,0.138924439894498,1.3393048502272342,0.2955247120728077,0.46,0.06,0.068,0.055281099844341,0.3631132246977929,-1.7763973027055184,0.14,0.01,0.415,0.1949999999999999,2.339518165817775e-16,-2.0,0.61,0.22,1.7436974789915962,6.102941176470586,0.2857142857142857,0.7142857142857142,0.4096385542168675,0.163855421686747
AA08_S303,226.60899353027344,24.29668235778809,319.59051513671875,174.8997039794922,1.0786233670455732,1.1635133327183975,-78.48778182929982,74.85406093316493,81.64543591189167,62.91285440897376,79.58870706626104,229.7999894383713,-200.910436776968,8.27376873216562,0.1467628803058943,1.1638333028288377,-1.019761319706365,0.2493925606227458,192.5220642089844,8.523962020874023,203.49806213378903,174.8997039794922,-0.3572825797485601,-1.139788922117658,225.06607055664065,7.202442169189453,234.24888610839844,210.6921539306641,-0.5409266791738493,-0.3587504499144889,-15.29751844009252,6.087882633552813,-0.9839899538449788,0.6097279077277865,-101.644652158166,83.72920185247008,-0.4941550608454449,-1.0486358666777302,14.12106217890558,14.787095853415602,1.673019059191266,2.1618993685143257,-11.938277270756725,2.101832294064822,-8.629788231316997,-17.265406196223708,-0.4245818012408165,-0.151805860597848,-16.987226490148693,6.301912865645499,-9.971487801922484,-27.7803952212874,-0.6110666467085673,-1.1982969013887927,-24.790902607888157,2.574348020751093,-0.242423914224053,-0.94692929719237,69.63311557119009,151.01414664153134,0.5712564930886833,-0.7308181643961253,6.64300048281726,8.892173362166643,1.4886850825554605,1.3255307820035682,-22.186513801688708,0.7620283456983095,-21.4050098651502,-24.1655904508224,-1.510388032816394,1.7815423192740465,-27.895596176274623,5.557857426539875,-23.22376717569433,-37.358595568551095,-1.038046215095864,-0.7504867257964642,2.905287623474724,0.2259999999999999,0.1233855745214974,2.04211408700353,4.181102852508515,0.62,0.09,0.055,0.0282210660930548,0.3813580891337623,-1.019324740091295,0.11,0.02,0.29,0.1199999999999999,3.7645908766857807e-16,-2.0,0.41,0.17,1.0320284697508897,5.2727272727272725,0.195729537366548,0.8042704626334519,0.7793103448275862,0.1896551724137931
AA05_S512,207.26565551757807,57.00180816650391,341.9458312988281,84.20970916748047,0.0328360228224009,0.4182489195647689,-222.36520178366032,1339.738510161654,227.37757015311777,1917.0088771377184,3.4182081956126065,4639.534973602218,-518.3087436841885,18.191789860350525,-0.1573811950114181,1.113113254317849,-1.791434376521128,-0.7014879599965398,217.35435485839844,68.1255874633789,341.9458312988281,84.20970916748047,-0.1231497119460064,-0.4720375517034072,170.9954376220703,43.24401092529297,255.63458251953125,106.90370178222656,-0.3728281986626098,-1.134122101957216,-18.133064088510757,5.63451346871108,-0.7505777441143682,-0.0573736648113457,-98.60353515641268,80.57036179233053,-0.3136349971894784,-1.5,17.0502488833183,10.7919689143201,-0.4608249641769084,-1.5000000000000002,-14.139533418022651,4.963881365370774,-3.5908757827362203,-24.342494140469164,0.0181079877497548,-0.0732659045399137,-20.12223985949003,4.380945706019871,-15.890387438329022,-27.82547946077017,-0.6369458390994074,-1.1515450774087377,-33.73527207489314,5.009640440242559,1.773954495396741,1.1727711801144816,179.6920961763815,0.0,,,15.678799590603958,0.0,,,-33.73527207489314,5.009640440242559,-22.55439994892662,-36.40666852053012,1.773954495396741,1.1727711801144816,-32.2088238456192,0.0,-32.2088238456192,-32.2088238456192,,,1.854140914709518,0.3466666666666667,0.2719477073916151,0.5280049792181876,-1.5000000000000002,0.72,0.08,0.045,0.025,-1.0842021724855042e-16,-2.0,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AA05_S107,264.16143798828125,36.68453979492188,331.8292236328125,174.55569458007812,-0.222078708922796,-0.7098241182948035,-224.2596893821009,270.0047126846932,238.54401579723293,297.1172286246017,30.6151356306996,688.1911437142361,-543.097177358775,25.442454394203125,-0.3829281357333292,0.6769959272953122,-1.5,-1.5000000000000002,288.9432067871094,5.579306125640869,302.0888671875,276.4408569335937,-0.2628439025977379,0.1354595446286217,242.75064086914065,32.371639251708984,325.8451843261719,174.55569458007812,0.2467540559103052,0.2164155028160266,-16.19311504195502,6.571651286515309,-1.1299891283506418,0.3449173119140731,-73.6993095771355,19.44114728533543,-5.569895097085543e-16,-2.0,17.78184803738312,11.44587543354702,0.0,-2.0,-15.112521290262087,8.621976335770656,-6.670913323391127,-31.15120222629304,-0.8795430409543555,-0.8046590973448118,-17.273708793647955,4.521326237259963,-12.525452500001984,-30.92733292940332,-1.3804352157469282,1.494493721172958,-36.44506600125208,0.2870981840024142,-0.7078167553569175,-0.9781206060421348,10.688946601058024,0.0,,,0.0595746513694297,0.0,,,-24.21505180021408,0.0,-24.21505180021408,-24.21505180021408,,,-36.44506600125208,0.2870981840024142,-36.17719091699125,-36.93675757240258,-0.7078167553569175,-0.9781206060421348,1.8674136321195145,0.255,0.005,0.0,-2.0,0.26,0.25,0.04,0.02,-3.1763735522036263e-16,-2.0,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AA10_S110,79.42585754394531,5.953325748443604,90.82842254638672,66.25311279296875,0.3429494799786451,-0.2307086130207984,36.53631244520505,7.873645969515428,61.59222386315423,7.411479480472648,143.48353965609672,21.373396858778268,-35.19475119454511,1.048293152230326,0.6787045911897693,0.9035613533554386,-0.772095741834784,-0.5197252948977389,82.75328063964844,8.413290977478027,90.82842254638672,66.25311279296875,-0.6920277420277159,-0.9345546161364456,76.13394165039062,2.859644889831543,81.35469055175781,69.72052764892578,-0.1164901122847569,-0.1580323977544533,-14.639145983372396,2.049917234175987,-0.2177711527507985,-1.5731155314441267,-41.96765449646522,96.08198083273876,0.6175403464073702,-0.9464369908587038,1.3827713913034168,2.1794329487955526,1.1488828098509525,-0.6711472977133548,-15.490918621218755,5.309913359095795,-9.458988573597995,-23.392680551962023,-0.3263701995824909,-1.6310589657910095,-12.786247087588093,0.7628622961910718,-12.02338479139702,-13.549109383779165,0.0,-2.0,-31.200921035577835,3.368404601420637,0.8639346112073446,-0.4510830694110989,3.864732963758925,142.42043488479783,0.6492714902367036,-1.5000000000000002,6.208867104469018,4.047254354305249,0.1158747224598064,-1.5000000000000002,-37.92498153037978,3.764474499322249,-30.754104059957715,-41.55507625985852,1.157787982400098,-0.1695169527934439,-28.62376826798268,4.126670885047552,-21.16250676446848,-34.099745173266626,0.5261388331302976,-0.8623901749725813,1.8165304268846505,0.08,0.0484767985741632,0.8295260235868586,-0.8551380715255781,0.16,0.03,0.08,0.0163299316185545,0.0,-1.5,0.1,0.06,0.335,0.165,-2.8962742732729064e-16,-2.0,0.5,0.17,2.09375,4.1875,0.4999999999999999,0.5,0.2388059701492537,0.2388059701492537
AA08_S299,233.8082427978516,55.54530715942383,341.7717590332031,71.21417236328125,-0.7220434532919924,0.6303226452665331,-251.1660376331022,625.6828165680544,203.947569352674,665.4045175422731,-34.0033228257129,2027.125671300977,-600.6933752865713,84.37353732907135,-0.5453985109776086,1.376615143639493,-1.1273051387606734,0.414271751662989,252.12603759765625,72.7919921875,341.7717590332031,161.91612243652344,-0.2341844786157481,-1.835062230512068,100.9618682861328,15.99775505065918,119.44590759277344,71.21417236328125,-0.919205962245452,-0.8475818439910441,-12.708079438804404,5.73806969546273,-1.4200979641211349,1.1768465519709292,-36.59060977149437,20.82123143666233,0.2501186784449504,-1.278220016572994,21.730631192665307,20.30519910001128,0.3788035606427035,-1.729564989373541,-13.888655291522918,6.332495374072827,-6.877464943081319,-26.5016813858052,-0.938056099462562,-0.4406098902844997,-9.892103828193026,1.8740548800169303,-8.130950978532,-14.793177510380628,-1.3580729403780134,0.8151089883472933,-26.424875427036312,2.8712437731566656,-0.3310618763414741,-1.0890805462589126,-19.98834715739013,112.0934334083556,0.5525598741579588,-1.5407665324733624,8.661300573594003,15.96321139824789,1.7528420309043462,1.1317815739394748,-21.500963615870543,1.660300286158542,-19.26417368069884,-23.702851347058296,-0.0372630377187323,-1.517522869122486,-23.506407090482963,3.565905058838993,-19.77461245585594,-30.00671890450485,-0.4634947058469935,-1.2667384157789197,1.8875047187617968,0.346,0.1142978564978363,-0.5566401865149629,-0.7310175652278907,0.49,0.15,0.07,0.0264575131106459,-8.53728964081131e-16,-1.1428571428571437,0.11,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AA08_S45,234.5096435546875,40.42695617675781,340.3270263671875,157.3485565185547,0.7594994809069133,-0.2231204848115178,144.15806841024374,541.1530313877338,479.76514458498485,674.2465988321602,1399.719145803743,2185.860685871023,-170.71860551651503,76.97447518582233,2.1697611586657444,1.68986156029395,2.901022237430042,1.5215978656706888,302.2338562011719,12.283684730529783,326.0621337890625,270.9671630859375,-1.0298110632674475,1.474671508687572,232.0532989501953,30.12043571472168,294.5706787109375,197.68170166015625,0.7118812915036666,-0.8506645164247013,-16.31913451435128,7.156745940028467,-0.5315887261223373,-0.0336023575513303,-127.21763315535604,150.10508090550093,-0.876384785304628,-0.7168746228492715,22.675491333390937,24.473177934475174,1.68403292815788,1.369429992450388,-17.939485941069016,11.858593714815454,-6.38186256822184,-37.02727497327925,-0.3506951305586001,-1.6042058480629888,-12.3359683439832,2.069793077237237,-7.936171581467752,-16.992617305340787,-0.1096569273686728,-0.1815572744688447,-28.125559846257524,2.70227967604198,-0.4840341538129892,-1.2130636796965917,-113.94611497448524,138.52092335851933,-0.0634144331449939,-1.2460156727810845,4.6755630045388346,3.1476095709462717,0.313600260416593,-1.45650527448486,-27.03901694478509,0.0,-27.03901694478509,-27.03901694478509,,,-29.762762093447886,2.71530154628141,-26.46143682526167,-35.09535044687121,-0.7310142812230795,-0.4318239129744761,2.1199273167777104,0.3128571428571428,0.1609537897937777,-0.0233840899968525,-1.4895905634360926,0.55,0.09,0.0375,0.0303108891324553,0.6160647187271227,-0.9865333888657504,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AA08_S70,239.68508911132807,37.23647689819336,343.0702514648437,168.52911376953125,0.445228353688717,-0.5049247384704527,-213.73055460419695,375.41593114637175,126.46789955838472,539.3611123246915,17.277399233118313,1829.8760286611875,-433.2840983072911,2.842433855971041,0.285881339575183,1.664814454468868,-0.4807060992176915,1.6614510205281476,253.27085876464844,50.7011947631836,334.4632873535156,168.52911376953125,-0.4209502487526481,-1.1395202666051465,281.1213684082031,34.34021759033203,343.0702514648437,222.5242462158203,-0.304287819701157,-1.236514407515863,-13.777332047765013,3.9592119322004766,-1.072734080066068,0.3275492336832965,-46.46468023592029,40.83263228949597,0.0175127146305383,-1.0453965282044937,11.189153763887294,12.900113424692057,0.8543050214942775,-1.024986109620313,-7.392029862753251,1.6537927383975968,-5.230302010235651,-13.02353469746598,-1.3202721460256974,2.967949144757543,-12.967581245976367,4.71317922076082,-8.151401967805722,-25.811283383581536,-1.2996193932639226,1.1516418394256087,-25.745399114599163,2.905411242838514,-0.0344729403726929,-1.3828693562634935,-86.71248976778072,197.75782032845387,-0.5601798132932461,-1.3136492426751876,10.390426353464871,16.45777547621962,1.4233657452003,0.3955873367963671,-28.1780330021142,1.5205181910012282,-26.65751481111297,-29.698551193115428,-3.473985921749309e-15,-2.0,-29.36910610954988,3.915964014627096,-22.99332308808765,-35.6877499463972,0.0539887199983722,-0.9324526926925558,2.4117518088138565,0.2054545454545454,0.0990283372083361,0.1878804500425321,-1.1080362406329074,0.38,0.08,0.0514285714285714,0.0279941684889506,1.0644755229868303,0.049235026041666,0.11,0.02,0.2575,0.1080219885023415,0.0287836416045647,-1.9617143124357912,0.38,0.15,1.002401415571284,5.006944444444445,0.2002022244691607,0.7997977755308393,0.7978817299205649,0.1997226074895977
AA08_S23,229.99191284179688,27.10533142089844,330.3449401855469,174.3370361328125,1.3640922956912196,2.565635301761504,-206.4443001240324,229.063117271534,349.2493761561499,360.6891064887048,341.848929268973,1071.607930372451,-989.9647521972686,6.0038717059046025,-0.7936792651238744,1.5304960084901984,0.5817462757618284,0.6660305164562108,241.536865234375,29.303062438964844,324.6530456542969,174.3370361328125,0.5537863143907645,1.2905582951108174,212.6634826660156,4.310847282409668,218.7707977294922,206.18919372558597,-0.1302436028490182,-1.1258958196109952,-14.338170688069155,2.676781744440376,-0.95143559849229,0.9067186005712106,-82.60834326136316,113.92745770923132,-1.8915793869639088,2.1864117639425285,4.474735097661142,4.758279174526683,1.355558460867082,0.6899940949641188,-9.623051191649202,3.259412919806618,-5.932933863483651,-20.25126979726103,-1.624138713603681,1.952761925626988,-28.744968681320472,1.852358558247552,-26.89261012307292,-30.597327239568024,0.0,-2.0,-27.281209603198104,1.697369010218713,-0.7115656672525881,0.5711277250770762,3.282769140572613,28.945573978332572,0.2524009396267729,-1.167328944169593,2.55137085336694,1.9760138181897051,0.4487742878316874,-1.069325114729846,-24.190975978242975,2.2849872035247976,-21.514430077873847,-28.5101174125165,-0.8669499855424294,-0.5391743870111467,0.0,0.0,0.0,0.0,0.0,0.0,3.0639601685178093,0.2025,0.1567442183941723,0.9238405502561688,-0.6659556826123176,0.5,0.03,0.0657142857142857,0.0515078753637712,-0.0414745069793015,-1.736362130177515,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AA09_S239,128.9553680419922,17.692733764648438,153.7654571533203,96.62379455566406,-0.2820635420575054,-1.572278025817356,-19.144754672707457,24.53220304068917,36.02771868980624,4.9911467129235625,16.882964017098786,29.52334975361273,-55.1724733625137,19.54105632776561,0.0,0.0,-2.0,-2.0,109.91861724853516,5.9334211349487305,121.6739501953125,96.62379455566406,-0.3238542825381305,0.2593402501378001,143.98435974121094,4.516211032867432,153.7654571533203,132.3741912841797,-0.2443783578862932,1.017452186645463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.794912559618442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
