source_file,avg DF0,avg DDF0,avg Jitter,avg Shimmer,avg apq,avg ppq,avg logE,std DF0,std DDF0,std Jitter,std Shimmer,std apq,std ppq,std logE,skewness DF0,skewness DDF0,skewness Jitter,skewness Shimmer,skewness apq,skewness ppq,skewness logE,kurtosis DF0,kurtosis DDF0,kurtosis Jitter,kurtosis Shimmer,kurtosis apq,kurtosis ppq,kurtosis logE
AA09_S115,0.4704857170581817,0.090220496058464,3.419978593610618,8.153213328229791,12.921183087426876,3.2030986476427192,-9.700572074230896,7.937062740325928,10.194825172424316,3.571310785860797,13.929177998079934,15.444923323103994,3.142921441255374,3.81084470872472,-0.288346864058371,-0.0490191656623956,1.9203804489012068,2.6689853956404046,2.323434220188413,1.4769278649340254,-2.1176798552781952,2.815873432985565,1.8024355985430995,4.578876328015273,7.840419046442621,6.301241870451435,1.9317642368139163,4.744260117253889
AA10_S156,-0.6066989302635193,0.0093984017148613,3.2346687074273373,7.3962068111617665,19.9686460139708,4.130053152030763,-16.572613555716394,11.010558128356934,15.622761726379396,4.942119520985103,9.430919212610336,15.200691081327555,5.50135708033844,4.295764536543734,-1.85764637391856,0.4275248275597291,4.322109752301155,1.717847416929406,0.7873234088433472,2.76328246717065,-0.6398897328170191,16.522640960400498,7.684030240661459,23.79755217344061,2.8703332079308623,0.0285615419853608,7.585072553370143,-0.0222955318662858
AA05_S253,-1.1315665245056152,-0.7326697111129761,6.182905563699422,8.506784127110778,19.353460085448145,6.911471605629177,-13.968859140525078,39.12589645385742,61.46556091308594,9.553314957163956,10.73880518026094,18.422395689715557,8.96470617552965,5.664023678834042,-0.3564674961304651,-0.0340428996624148,2.824490278790559,1.795203858655477,1.5016873644565445,2.0158431135369885,-1.731540807183179,7.195658298331946,4.241425758494592,7.777931991180752,3.1481395788647664,2.462811201808207,3.590762842033855,3.535266112807154
AA08_S228,0.9062396287918092,0.042307011783123,4.313910337749182,9.856784220629452,23.24991418470839,4.178303855371455,-13.253289733196318,25.32054710388184,37.48456573486328,6.548840756725033,12.213875273208751,13.950633352104129,5.1910382721314,5.508369456999878,1.461731307435706,-0.9247275961328856,3.43704567842626,1.6573384603651562,0.6601201644878884,2.1866267770580734,-2.3248880594730257,10.677481129014192,7.5403133798085715,14.060629094486664,2.1898084652497944,-0.1505427527635348,4.8275328547990055,6.390777940458019
AA08_S211,-0.5767115950584412,0.0928958654403686,3.427686324565965,9.84409545850465,29.629203654442268,4.206534692500097,-15.890407577192612,24.027963638305664,35.13216781616211,6.322785589872849,13.962884585997438,25.255486182402088,6.110695630808741,7.045823431082511,0.205971498929578,-0.144379134280911,3.651984566981741,2.1060609789276308,0.7906547991694255,2.3029353939902117,-1.1119597501896783,12.727326247754828,5.939674536694934,13.65796600407609,4.473084360139797,-0.3475611532977116,5.3115454224259615,-0.0017667425140479
AA05_S242,-0.3086063861846924,0.0105269020423293,4.257749841305902,7.229158264717617,25.76720763160342,3.9755636601350166,-16.910543668784964,24.76648330688477,39.52412033081055,6.121923379449604,8.46705316027665,19.571888650338025,5.061694388931262,5.923831882873661,0.1683338286791611,-0.2756399419961057,3.581520266902357,1.920875621561586,0.6959850555256784,2.9766275053376354,-0.8091131405064799,11.730317001320028,7.450787197925177,16.507218241719677,4.647082608745659,-0.5536858416242736,11.072676093431468,0.6987809187352214
AA10_S66,-0.3531786501407623,-0.1368710547685623,4.0606495525883135,9.114772907558317,34.24299175056128,4.08738676078787,-18.49614875432606,9.59506130218506,14.730934143066406,4.906942874688473,10.234863971660127,25.18659248261963,3.988456485212051,5.785932562155453,-0.8758502838003304,-0.0974255225741966,3.237164995307391,1.7179758129037164,0.9186109432597142,1.9043802975266515,-0.9484922091025114,8.31237762245286,4.611518106868956,14.355673302117864,3.0153147946725047,0.110046880418861,3.5758884069062558,0.6222244329485416
AA09_S124,0.3959341645240783,0.2027491331100464,4.290456342760019,6.375831937438046,10.228116938558289,4.4996196553106085,-8.0611879085277,12.34182357788086,18.011259078979492,6.168153459367631,13.628098361778198,16.085867685001855,4.902845327154026,3.751565499196937,1.115394376172568,-0.7420316970864155,2.829225486622697,2.92149395671472,2.385545357070749,1.6595742409988987,-2.505021554750269,7.101455174460803,7.4386547261673215,8.751530455558006,8.04852460947631,5.591309714744334,2.590506311424604,6.318781562839559
AA10_S31,-0.5806156396865845,0.102541796863079,3.818563562496549,7.896741530974302,31.68763127503536,3.872919492664584,-19.715037672312484,7.969802379608154,11.576910018920898,4.265552763062897,11.241302673542824,24.86847126804855,3.660163830850844,6.432310682146174,0.2412946696498736,-0.3107290216418997,1.4401655818597177,2.3149964940784677,0.7182644566419008,1.1116534651321912,-0.9997013554547066,1.6041293756803006,1.7596708398910303,1.209813660082104,6.230064870118486,-0.6302074712547583,0.2045398771327415,0.1491919044833762
AA09_S5,-0.3878454267978668,0.0597503669559955,5.125954033673515,9.326865893065529,14.012269810372144,5.075408601546736,-9.645831815877235,11.959428787231444,18.464799880981445,6.603543553376695,17.636913199145877,19.23444402918312,5.007738082455066,4.8238067749629625,0.3473917789965322,-1.1691644436813626,2.308785564072092,2.4210250959703736,2.0568097078819703,1.878338087247482,-2.1520141345138746,4.581425540751674,6.18145375141995,5.407899802409139,5.324093387587634,3.3748229444131104,4.910126616107377,4.866894415337649
AA10_S50,-0.1388032287359237,0.237516239285469,4.54368397305198,8.296765420960217,22.850710291996837,4.371683287919411,-18.45242700175099,11.446274757385254,18.737871170043945,6.279030029548732,8.636601327223108,18.97862267154874,5.2532631572561455,6.468864872628802,0.7198235326132766,-1.4414817944239977,2.6488778060896143,1.4995714010211183,0.8500982821535842,2.5551978947277325,-0.5501510469426097,5.922380095391475,7.429516247079109,6.757407414080888,2.2869314596649417,-0.1877477260632782,7.544848370543132,0.1651473201920112
AA10_S5,0.0915324836969375,0.053517609834671,3.847631670615329,9.044375921843178,19.8128976966808,3.64295994916121,-17.428461161981996,8.21040153503418,13.437764167785645,5.271138469991059,11.86215440934702,17.422630802659363,4.280505620566174,4.325607249061123,1.976461667573131,-0.915238527749027,3.6020503430931656,1.8162903304792133,1.3240316412494637,2.17421696014758,-0.9180474998522354,11.926523385757706,8.44946935631059,18.602012976341506,2.701874887841392,1.0745088912191785,6.3199047527940255,1.2602733489468854
AA05_S246,-0.6535674333572388,0.6261062026023865,4.601041409102582,8.809936275178,26.965290605367557,4.558266242555385,-15.78257324085833,25.31661605834961,40.52861022949219,6.244282906072606,12.684539442519656,22.391915645159838,5.538322717278814,5.726600884193872,0.43564203977472,-0.2560820576813598,2.4975176595235,2.543943789073763,0.9968588131593874,2.8484271083867947,-0.9789146923535418,5.311951017733636,6.470865808440335,5.943332999868774,7.366333173450426,0.0306923366729612,10.142593438273158,0.5659221813457567
AA08_S148,-0.3351640999317169,-0.6979770660400391,4.570393026373854,10.91988160693382,37.29689794034044,5.28357678615275,-17.179122099408012,34.779632568359375,50.16305923461914,8.965609182664917,14.93048927058958,25.9894943690062,6.857955141493223,8.791381907309365,0.7860207170011013,-0.3008552987438627,3.652264908254874,2.270471582902616,0.6910541733413227,1.9030080456129148,-1.0862707360506347,13.162966165990753,5.488551441237684,13.670335859002217,7.114952581685399,-0.0437907201539191,3.1140615572827457,0.3026157335295405
AA10_S79,-0.3005802929401397,-0.4287745952606201,4.935525220608878,8.689610524024879,39.05442977985975,4.217642743757153,-19.00487591749784,9.998849868774414,14.79497241973877,5.428800680450352,11.912367384791084,24.666818705926907,4.39658443946485,7.557564081627071,0.5275595201086781,-1.2596150895025204,2.4044731702192625,2.746868735967977,0.3799289195272425,2.364845753995073,-1.2406428505341036,4.297353986737268,7.153569474814731,7.076612234679059,8.653659937723178,-0.956840232422148,7.172843114397789,0.8941897258813922
AA09_S105,0.7744996547698975,0.7475134134292603,4.922874242188595,8.884763527627998,12.464722741335072,4.088634722377294,-8.974124037310903,10.681792259216309,15.100906372070312,4.905608521464737,16.36241875755725,14.785235279178751,4.553417545424416,3.28201717712275,0.2798474366578573,-0.4799887913467501,1.4768064509206706,2.7108051237437665,2.4956015271444127,1.608105985510259,-2.2504155182794907,1.2862630846397956,2.4879848943490943,1.894779010375312,6.744409198823597,6.045137038516119,1.60663688619681,5.207418482489249
AA05_S126,-1.3175432682037354,0.6316246390342712,4.490934325904256,5.703154875101627,25.451775334558747,4.784745273733113,-20.21660246490549,30.86581420898437,52.018741607666016,8.168759850493524,6.451877509834871,17.096072624529445,8.771245589240515,7.60774666908039,0.0920237875630513,2.2407666126343115,4.074786564735467,1.6748398122229575,0.7794158549787653,4.729125602756202,-0.6937802820692771,15.190408928475534,17.53262490253657,17.37447199892695,2.528936877143198,0.3930227780897461,26.452190871777663,0.1181101468231355
AA09_S46,0.0184334591031074,-0.054626490920782,2.7595101652267964,10.265468750912364,17.82586153280446,4.941887614898037,-11.350501964556788,15.157427787780762,21.81856346130371,5.63040749772454,16.635014905481782,18.6908104473345,5.832210150153672,5.364872761878065,-1.06570045756904,-0.0786157185757123,6.793420887966819,2.334505990642389,1.9131673114338257,2.444166050063153,-1.8197285899897016,45.80486262034606,19.697494003213727,57.50096340920685,5.66988167231038,4.078741241601037,7.040581469566616,5.26631312717231
AA10_S38,-0.2910442948341369,-0.0259094852954149,3.841483083045161,7.450199399428961,28.6526678981459,4.774749355971628,-20.09172890944157,9.72898292541504,14.808915138244627,5.108969859177093,10.80366518036188,25.50840639234923,4.886487235364927,5.482255613112856,0.8309938117204388,-0.1303801518849509,3.5640657603405868,2.5720718610658406,1.280270035676695,1.7316599250526608,-0.7220267354660196,10.794684969975338,4.183415125460471,16.344264817681175,7.340868108519981,1.1117823570518972,3.0816740351665075,0.7039877067181779
AA10_S76,0.1221358776092529,-0.2325934469699859,2.930885253827404,8.306728039851551,19.80077141687203,4.236772821143368,-14.44684960133207,17.36981964111328,24.98174285888672,6.38177844884187,8.866319775854588,16.351302965951273,5.6584216874087545,4.925919151031312,5.080329399325899,-1.0278138057207624,6.750802640583887,1.404460344995761,1.4753864076573104,3.675812985767252,-1.6987018827527012,42.89797894879802,29.08100133403632,51.534892237351976,2.1468529072677134,1.8956792408908043,15.989261145513131,2.477570215961017
AA05_S179,0.0379704758524894,0.1507793366909027,5.57084568465391,7.063122642963551,27.48262305267966,7.0787306660450025,-19.2861159346406,32.620826721191406,48.07680892944336,8.615830560455697,8.02111828668351,21.76374465148701,9.577624547037916,7.244090007359028,0.0828693849155679,-0.0538763526825426,3.013778651420508,1.7958572102612929,0.9729112038072256,2.410056343155808,-1.20419230893891,8.384789048409278,4.664399413650835,9.562639264141692,3.801355241201332,0.2595467684108357,7.049582547023645,2.291874506777164
AA05_S26,1.154904842376709,-1.4692569971084597,5.4632073202552265,5.217393308329411,26.684616383769008,6.383447146102852,-23.334688290300186,33.57899856567383,46.0937728881836,8.568394813136544,7.355393175492176,21.97634610944003,7.549713128232837,7.407885293776381,-0.3735653876916173,-0.4050023980606318,3.115299912534472,2.2255326224400105,1.04326561548066,2.041418973263057,-0.6708968391729371,8.704537578119012,4.157221229350199,9.722258300295485,5.614163488539219,0.1808266498722339,4.172339497409382,0.4581312968684909
