source_file,global avg var GCI,global avg avg NAQ,global avg std NAQ,global avg avg QOQ,global avg std QOQ,global avg avg H1H2,global avg std H1H2,global avg avg HRF,global avg std HRF,global std var GCI,global std avg NAQ,global std std NAQ,global std avg QOQ,global std std QOQ,global std avg H1H2,global std std H1H2,global std avg HRF,global std std HRF,global skewness var GCI,global skewness avg NAQ,global skewness std NAQ,global skewness avg QOQ,global skewness std QOQ,global skewness avg H1H2,global skewness std H1H2,global skewness avg HRF,global skewness std HRF,global kurtosis var GCI,global kurtosis avg NAQ,global kurtosis std NAQ,global kurtosis avg QOQ,global kurtosis std QOQ,global kurtosis avg H1H2,global kurtosis std H1H2,global kurtosis avg HRF,global kurtosis std HRF
AA10_S89,0.0101434066208187,0.0013265369177684,0.0016773784905129,0.1607149087842662,0.1719757632782859,6.215940612814347,8.051057141594367,33.96566075137706,56.96673491370163,0.0150231675372652,0.0014368458694883,0.0015815605610776,0.1795571691868559,0.1620617711780359,3.97278724834058,6.121274352280539,26.76014998662828,58.20857506906605,2.4229729592135905,1.063145749706346,0.8035125084996989,1.091604179820758,1.109200570197286,1.2283421960099106,1.2886870558940875,-1.8202508926571015,4.662594118171205,6.706483917610543,0.3275509178442539,0.0923390070651835,0.407625975534021,2.3449986779831287,0.9654896177844045,0.7868045078214871,4.893448029987972,22.640573975252405
AA09_S102,0.0103618676347789,0.0038515556581961,0.0023554505156642,0.4432629884955076,0.2999456655338934,6.492576662962477,6.926468697147455,38.79583382906007,50.265603335654085,0.0144892740148669,0.0022427521761939,0.0010325142781217,0.4346302717375234,0.3905678427648085,4.071897202335481,4.208823697640063,34.66247932336055,65.39129413362474,1.641186932299873,-0.2559868471243667,-0.6603564646977084,4.731719674911768,4.777065001868015,-0.0502601252450601,-0.0094419963771068,-0.3893191972759872,2.4003650034478974,2.1864680457455856,-1.1334951484675526,0.1592779804996733,29.46281409835295,26.395040834139596,-1.0184139510736303,-0.9147680459503232,2.7278511775699146,4.693410871192818
AA05_S300,0.0042411551662703,0.0157527812695404,0.005489822785747,0.4738916462194115,0.1564903996893523,4.453706945128008,8.202863655190347,990.3936711240332,7873.833749853378,0.0081675356514765,0.0051764473120564,0.0018489808468879,0.13613314639261,0.1739465827440923,6.211293450716208,3.182376105480889,3272.7030652146163,20028.70903138986,2.407712732122991,-0.9714753377730588,0.4184987484726966,-0.7511675768955329,5.062986375331765,0.0067137926306316,1.0951323371053765,3.3109746098676296,3.2378169151837293,4.586267549052013,-0.0802966743266293,-0.3679042410563116,0.6622010667483247,28.941526132371493,-1.3648574808650251,1.01892081165672,9.272121284496045,8.84512607590157
AA08_S248,0.0027853317432339,0.0167190508110987,0.0060484629696418,0.4875497386734257,0.1982810938888061,7.733505350679742,9.233516351130108,160.39319755708337,59.57127083753381,0.0056423509907271,0.0050495996639182,0.0015525440595396,0.1272981095135437,0.338353913813478,4.913367514492642,2.663412468892021,41.40962552780849,32.78255675522761,3.0905989860331777,-0.9728404660733264,-0.7498715428716002,1.651105844909297,7.586670073637863,0.2514256945018179,-0.5343891247133996,-1.875434606596704,1.5397666767944007,9.330864148649349,1.4106875315562697,1.4181706259018645,13.215082561024204,63.97799882994367,-0.8887259930719913,0.7390457750706698,4.156821035476309,2.517943381186381
AA08_S239,0.0030141648908005,0.0164712278978842,0.0061127679092582,0.492800679732937,0.2402966561958845,6.97078409682578,9.09259375563395,-118.57916568058376,1872.4008473086008,0.004911697947402,0.0041180739518317,0.0014804952823677,0.1345003202658333,0.5728432586946365,5.292078939555493,2.35837073972688,451.1202220773922,1859.7211837110567,3.395060410990094,1.4709859811837538,1.0576728373057664,4.755913758478841,6.148740079125394,0.7123898852973963,0.084749621213109,-0.1723176297535372,2.914416393930664,13.718985290674162,3.2234336124908127,2.4293881412346634,28.162551980487805,40.8794083996193,0.0758307480367705,-0.8540782853381863,4.508164516269344,13.659090245207569
AA05_S107,0.0029731294134805,0.0193854789583262,0.0063482274360946,0.5198011967539473,0.1972015880663958,3.733584999585534,8.826062823316411,1142.1988088426071,5799.242419285696,0.0065471242979796,0.0044139034425669,0.0018268416757244,0.106698050993874,0.245373425045726,5.139456920823324,1.6317462245608387,2893.746824580739,16119.387364640326,2.922133027838408,0.4081302521718311,0.7496454123381845,1.5797882959475524,3.6727844119301993,0.8345047281307515,-0.2578289931744541,4.071608845933829,3.739131388773104,8.473614891870826,1.186506553511876,-0.1104251207195128,5.850536380975434,13.956871482372616,0.623619378973157,-0.7369836611593983,16.64221246763277,13.589638599777224
AA09_S10,0.0096415857340346,0.0036151102005118,0.0024982902732077,0.3255304542938451,0.2583185575982359,9.53997091881206,9.063235106442315,47.67281633031576,184.476288862508,0.0146118567509624,0.0028095892003571,0.0010110786403147,0.1748538072464932,0.1820198751060191,5.981197177626173,5.78915645173629,91.66756467049596,285.16857299618647,2.128753299422854,1.0157497176738703,-0.4911447260172774,0.3709594982254068,2.6660015750636243,0.5743982457961292,1.4973666379777406,1.9380264439079624,2.082322954356876,4.836740891625425,0.0296629482589327,-0.3343366825113798,-0.1852741397599158,7.401993381647722,-0.8202131369752026,1.654761674771855,3.325204694626974,2.900750653039511
AA08_S45,0.0033171417229955,0.0178421511840111,0.0067881035360343,0.5108293173588921,0.271435577926509,8.884909701383739,9.601069484586754,-7101.085790908573,47445.64265535752,0.0079709159524591,0.0055399575950425,0.0019520959494424,0.1612029353420963,0.5071020093882226,7.458257685822851,2.270369970086081,31297.836461936826,194218.65704077648,3.722305749091131,0.134324243767256,-0.0173345541073122,1.639289705434,4.182427925217702,0.2815692573679687,-0.1835406129827241,-4.4796279360037285,4.175934538301572,14.531961166546116,0.7306829781607522,-0.7159982712174418,7.998641112749363,17.429234139581624,-0.8164757979281547,-0.7504596592593411,19.39460886084456,15.707328456654302
AA08_S70,0.0025373941386092,0.0183912124276594,0.0065160475534928,0.4972789531227641,0.2046465421293201,8.454168071810155,10.335501566284975,-1789.343106103671,15319.37533297245,0.0062021165524029,0.0047946462111555,0.0017084947936949,0.1238824578146242,0.3186218013500635,5.554127688794691,2.7083173584973466,6826.589783282001,42136.08624363755,3.608456337636965,-0.2288601848538731,0.705069635602303,2.150771579042917,6.116855190704845,0.3022816504257216,0.535636065291223,-4.160790019921641,4.114487059051785,12.062266313480327,-0.0155582352470688,0.3258480788647451,12.021260740959168,39.917870682495824,-0.4429716949987607,-0.0993372579422025,17.853069199571973,16.538893694621965
AA08_S23,0.0035328964485674,0.0170312562718321,0.0062356668579758,0.5296433493255762,0.3502344368224592,6.768456970082327,9.001584872553696,-418.35128978830886,5082.158135695911,0.0055746158622054,0.0036474713962788,0.0015228002789125,0.1753867613056502,0.691100127477449,4.166779887305004,2.462975329710423,1569.1495765320326,7856.299523852504,2.2712783420134275,-0.6028838865752614,0.8484557964558062,2.7301337194234905,3.735179159487282,0.4921024137740376,0.2772596045546204,-2.9773016665051784,2.98295435756957,5.434632690658681,0.7622813395001349,1.8098934419499288,9.406769086394997,13.965545407250843,0.175731473113224,-0.6183449552821467,11.546865804216704,9.01353980497748
AA09_S49,0.0084203138327025,0.0043508680700148,0.0027432156422949,0.44027509890819,0.3147970156969152,8.736947670207412,9.325872936688246,-198.670916183446,1109.6818932290537,0.0145267018683819,0.0025958517581764,0.0007706465677838,0.2497007509064192,0.3672709865252646,4.548668282670503,4.29176227773741,1072.8173364510824,4898.512893035038,2.087224171869642,0.1893643692279333,-0.6947451345766599,1.604685422411162,3.8856439931808113,0.599260405628368,0.5780370136139957,-4.821084304221172,4.830594105807064,3.645354088594008,-1.1682162062414376,1.0591789168858885,4.757607759071956,15.660337825099363,0.6421570504648848,0.4258764704418074,21.36973362623361,21.366057673449856
AA08_S244,0.0034134431581385,0.0194081997068657,0.0063104604905137,0.4965445234337065,0.1899688395524656,6.346858918356588,9.793462265710623,-162.45378899203553,4812.533484409982,0.0062711869653268,0.0046215179627628,0.0015886950419837,0.0786026474647003,0.2374536729726522,6.5676252461694045,2.111726881540599,1340.8492485867152,6517.078575826201,2.267430504235738,-0.5493357728447178,0.2971513860474152,1.262453509445927,4.594015817214774,0.6265175371281894,-0.4956545824614165,-1.5196306464168516,2.374462008043302,4.914139803417268,-0.1155040741986899,-0.7080486420784169,4.845247923868062,23.156349681025823,-0.3992912835656583,-0.1731029995609581,5.1680063493251005,4.3609866127067125
AA05_S278,0.0035844218506795,0.0195382481638701,0.0064178847910136,0.527991986557587,0.1587858309072895,4.527936472323218,8.200650242523539,763.8942317003703,9425.147284320276,0.0059916161470008,0.0033624316582036,0.0018382404019432,0.0712641289182787,0.1222312051795268,3.2070021218271187,2.1182916338328197,3107.270035577982,19660.11852623556,1.8560005004448887,0.368772308544646,0.8371184740379285,-0.3314462769246985,5.153523561369796,-0.2757960099707272,0.1757592994724637,1.708995788696159,2.993532645653543,2.276519428077388,-0.8941472479708339,0.3822965637587439,1.6816760886497528,30.009779160506348,-0.3257114717222169,-0.7057320193236167,8.282301152792144,7.401761061350669
AA08_S136,0.0042972773250791,0.0151153001309464,0.0057749089097342,0.4808641390332981,0.2322964631582665,12.969478029410164,9.700328403575185,-265.5182452093846,1921.464567364184,0.0082238766988441,0.00509332368586,0.0013351752361136,0.1558688980475416,0.3484382199047664,5.357208587803853,3.1709133676289247,443.3858806977535,2147.6032182165386,2.9311987351844,0.1476350363944266,-0.459937923193436,0.666278387338494,4.782801559323161,0.4556612162959272,-0.1517983228773708,-2.056644078987868,1.8874152747836128,9.14634543593824,0.6061524217619731,-0.532385288673356,4.012514581907937,23.71079503745853,-0.142055521025691,-0.7847156404735198,4.964464217101269,3.780497548417357
